Sr,Name,Docstatus,Customer,Type of Invoice,Grand Total,Status,Currency,Grand Total (Company Currency),Outstanding Amount,Payment Due Date,Integrator ID,Party Account Currency,POS Profile,Date,Price List Rate,Item Name,Item,Sales Invoice
6275,MP-SINV-2024-46426-1,1,Cash - Shopify ID,Full Payment,999000,Paid,IDR,999000,0,2024-03-22,307741,IDR,Shopify ID - Kasir,2024-03-22,128000,MULLIDO FOAM TRAVEL NECK PILLOW,TUCIN206900XXNG,88609f022a
6276,MP-SINV-2024-45238-2,1,Cash - Shopify ID,Full Payment,951150,Paid,IDR,951150,0,2024-03-20,306922,IDR,Shopify ID - Kasir,2024-03-20,128000,Neo Sanbuk Expandable Pack - Underwear -  Beet Red,TUBOI200102RB,0b1b84cf1c
6277,MP-SINV-2024-45238-2,1,Cash - Shopify ID,Full Payment,951150,Paid,IDR,951150,0,2024-03-20,306922,IDR,Shopify ID - Kasir,2024-03-20,148000,SANBUK A (top outer pack) - Beet Red,TUBOC200103RB,16b12c09e8
6278,MP-SINV-2024-45238-2,1,Cash - Shopify ID,Full Payment,951150,Paid,IDR,951150,0,2024-03-20,306922,IDR,Shopify ID - Kasir,2024-03-20,1299000,NEO TAKAHAGI TBP 40L - BLACK,TUBBT000140BATRING,48618b41e4
6279,MP-SINV-2024-39563-1,1,Cash - Shopify ID,Full Payment,1299000,Paid,IDR,1299000,0,2024-03-09,306751,IDR,Shopify ID - Kasir,2024-03-09,118000,PASSPORT POUCH AMA Syc Green,TPL4.MC.10050H,429cb2f87a
6280,MP-SINV-2024-39563-1,1,Cash - Shopify ID,Full Payment,1299000,Paid,IDR,1299000,0,2024-03-09,306751,IDR,Shopify ID - Kasir,2024-03-09,1299000,NEO TAKAHAGI TBP 40L - NAVY,TUBBT000140INTRING,6aaaf8d372
6281,MP-SINV-2024-39563-1,1,Cash - Shopify ID,Full Payment,1299000,Paid,IDR,1299000,0,2024-03-09,306751,IDR,Shopify ID - Kasir,2024-03-09,298000,LAUDIO SCHOOL BACKPACK - PATRIOT BLUE,TMBBS301319IPDODNG,c6b4c6b0a1
6282,MP-SINV-2024-46878,2,Cash - Shopify ID,Full Payment,279357.8,Cancelled,IDR,279357.8,0,2024-03-23,315631,IDR,Shopify ID - Kasir,2024-03-23,348000,ARRAFA SANDAL ACTISOFT  EMBOSS  BLACK 42,TPL4.RB.90032B,a2e5e8c7ed
6283,MP-SINV-2024-50161,2,Cash - Shopify ID,Full Payment,70642.2,Cancelled,IDR,70642.2,0,2024-03-23,315631-1,IDR,Shopify ID - Kasir,2024-03-23,88000,EVO SUGINAMI CHARGER PACK - BLACK,TUBOG100102BJBMFNG,55ba8f2716
6284,MP-SINV-2024-50086,1,Cash - Shopify ID,Full Payment,228000,Paid,IDR,228000,0,2024-03-28,316081,IDR,Shopify ID - Kasir,2024-03-28,278000,ANIRA SLING BAG - BLACK,TUBLB314500BADIANG,41e9f03443
6285,MP-SINV-2024-50160-1,2,Cash - Shopify ID,Full Payment,378000,Cancelled,IDR,378000,0,2024-03-22,315519-1,IDR,Shopify ID - Kasir,2024-03-22,378000,RINTIS TOTE BACKPACK - OLIVE,TUBBE319700OGNYNG,43c798ff53
6286,MP-SINV-2024-50160-1,2,Cash - Shopify ID,Full Payment,378000,Cancelled,IDR,378000,0,2024-03-22,315519-1,IDR,Shopify ID - Kasir,2024-03-22,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,8894ee2cdb
6287,MP-SINV-2024-50160-1,2,Cash - Shopify ID,Full Payment,378000,Cancelled,IDR,378000,0,2024-03-22,315519-1,IDR,Shopify ID - Kasir,2024-03-22,68000,GABARDINA RAINCOAT,TUAJI206975XXPOLNG,d00ba69381
6288,MP-SINV-2024-50160,2,Cash - Shopify ID,Full Payment,105320.62,Cancelled,IDR,105320.62,0,2024-03-22,315519-1,IDR,Shopify ID - Kasir,2024-03-22,68000,GABARDINA RAINCOAT,TUAJI206975XXPOLNG,2066003d9f
6289,MP-SINV-2024-50160,2,Cash - Shopify ID,Full Payment,105320.62,Cancelled,IDR,105320.62,0,2024-03-22,315519-1,IDR,Shopify ID - Kasir,2024-03-22,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,4a3f055672
6290,MP-SINV-2024-46371,2,Cash - Shopify ID,Full Payment,272679.38,Cancelled,IDR,272679.38,0,2024-03-21,315519,IDR,Shopify ID - Kasir,2024-03-21,378000,RINTIS TOTE BACKPACK - OLIVE,TUBBE319700OGNYNG,7e54c4b386
6291,MP-SINV-2024-50140,2,Cash - Shopify ID,Full Payment,186833,Cancelled,IDR,186833,0,2024-03-20,314834-1,IDR,Shopify ID - Kasir,2024-03-20,138000,AL MAZAN TRAVEL SAJJADA - BLACK,TMCSJ300800BADZ,2d9df7d99a
6292,MP-SINV-2024-50140,2,Cash - Shopify ID,Full Payment,186833,Cancelled,IDR,186833,0,2024-03-20,314834-1,IDR,Shopify ID - Kasir,2024-03-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,350f397ae7
6293,MP-SINV-2024-50139,2,Cash - Shopify ID,Full Payment,44976.55,Cancelled,IDR,44976.55,0,2024-03-14,314740-1,IDR,Shopify ID - Kasir,2024-03-14,68000,NEO ODER WALLET CARD C - BLACK,TUCCW101200BAPOLNG,481831a990
6294,MP-SINV-2024-50138,2,Cash - Shopify ID,Full Payment,14023.89,Cancelled,IDR,14023.89,0,2024-03-12,313977-1,IDR,Shopify ID - Kasir,2024-03-12,48000,LANYARD JFW 2023 YELLOW,TUCLY308100YV,18698e5e7b
6295,MP-SINV-2024-50138,2,Cash - Shopify ID,Full Payment,14023.89,Cancelled,IDR,14023.89,0,2024-03-12,313977-1,IDR,Shopify ID - Kasir,2024-03-12,18000,STICKER JFW 2023 A5,S2023.STCKJFW23.J23,e53818768c
6296,MP-SINV-2024-50137,2,Cash - Shopify ID,Full Payment,425530.8,Cancelled,IDR,425530.8,0,2024-03-09,313968-1,IDR,Shopify ID - Kasir,2024-03-09,558000,MERDEKA BACKPACK - BLACK,TUBBD330815BANXPHM,a69e223660
6297,MP-SINV-2024-50135,2,Cash - Shopify ID,Full Payment,463140,Cancelled,IDR,463140,0,2024-03-09,314124-1,IDR,Shopify ID - Kasir,2024-03-09,558000,MERDEKA BACKPACK - BLACK,TUBBD330815BANXPHM,16a032a62f
6298,MP-SINV-2024-50133,2,Cash - Shopify ID,Full Payment,396000,Cancelled,IDR,396000,0,2024-03-09,314117-1,IDR,Shopify ID - Kasir,2024-03-09,198000,ASA MULTI POUCH - BLACK,TUBOG339500BANYNG,b9c016ef85
6299,MP-SINV-2024-50132,2,Cash - Shopify ID,Full Payment,296435.8,Cancelled,IDR,296435.8,0,2024-03-09,314038-1,IDR,Shopify ID - Kasir,2024-03-09,198000,NEO GAESA NECK WALLET - BLACK,TUBPP101100BJNXNG,2231a5d4e7
6300,MP-SINV-2024-50132,2,Cash - Shopify ID,Full Payment,296435.8,Cancelled,IDR,296435.8,0,2024-03-09,314038-1,IDR,Shopify ID - Kasir,2024-03-09,158000,SHIBATA TP 2L Hitam,TPL4.MC.80070B,6ddf0dd41b
6301,MP-SINV-2024-50131,2,Cash - Shopify ID,Full Payment,39000,Cancelled,IDR,39000,0,2024-03-08,313801-2,IDR,Shopify ID - Kasir,2024-03-08,68000,NEO ODER WALLET CARD C - BLACK,TUCCW101200BAPOLNG,1c91cd35d9
6302,MP-SINV-2024-50130,2,Cash - Shopify ID,Full Payment,53942.31,Cancelled,IDR,53942.31,0,2024-03-08,313824-1,IDR,Shopify ID - Kasir,2024-03-08,68000,NEO ODER WALLET CARD C - BLACK,TUCCW101200BAPOLNG,80751237cd
6303,MP-SINV-2024-48655-2,1,Cash - Shopify ID,Full Payment,437716,Paid,IDR,437716,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,78000,Maehwa Mouse Pouch Black,TUBPT100200BA,76843a33d9
6304,MP-SINV-2024-48655-2,1,Cash - Shopify ID,Full Payment,437716,Paid,IDR,437716,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,88000,NEO MINI CASE - BLACK,TUBPM100100BANXNG,c4df6c3bc0
6305,MP-SINV-2024-48655-2,1,Cash - Shopify ID,Full Payment,437716,Paid,IDR,437716,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,458000,RAFIQ BUTTON OVERSHIRT BLACK - M,TMAJO345273BACOTNG,c68743f0e8
6306,MP-SINV-2024-48655-1,2,Cash - Shopify ID,Full Payment,437716,Cancelled,IDR,437716,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,88000,NEO MINI CASE - BLACK,TUBPM100100BANXNG,e1592ead13
6307,MP-SINV-2024-48655-1,2,Cash - Shopify ID,Full Payment,437716,Cancelled,IDR,437716,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,78000,Maehwa Mouse Pouch Black,TUBPT100200BA,f1954bc9b8
6308,MP-SINV-2024-48655-1,2,Cash - Shopify ID,Full Payment,437716,Cancelled,IDR,437716,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,458000,RAFIQ BUTTON OVERSHIRT BLACK - M,TMAJO345273BACOTNG,fc2d4bd74a
6309,MP-SINV-2024-49094,2,Cash - Shopify ID,Full Payment,3794582842,Cancelled,IDR,3794582842,0,2024-03-21,315401-1,IDR,Shopify ID - Kasir,2024-03-21,438000,NEO SEONGJU DAYPACK 19L - BLACK,TMBBD201919BJNXNG,07174b829a
6310,MP-SINV-2024-49094,2,Cash - Shopify ID,Full Payment,3794582842,Cancelled,IDR,3794582842,0,2024-03-21,315401-1,IDR,Shopify ID - Kasir,2024-03-21,378000,RINTIS TOTE BACKPACK - OLIVE,TUBBE319700OGNYNG,4bca95782a
6311,MP-SINV-2024-49094,2,Cash - Shopify ID,Full Payment,3794582842,Cancelled,IDR,3794582842,0,2024-03-21,315401-1,IDR,Shopify ID - Kasir,2024-03-21,378000,RINTIS TOTE BACKPACK - GREY,TUBBE319700GSNYNG,d26fa2b863
6312,MP-SINV-2024-46360-1,2,Cash - Shopify ID,Full Payment,586390,Cancelled,IDR,586390,0,2024-03-21,315482,IDR,Shopify ID - Kasir,2024-03-21,165000,CHOHO Toiletries - Cactus Green,TUBOT100202HC,369b334424
6313,MP-SINV-2024-46360-1,2,Cash - Shopify ID,Full Payment,586390,Cancelled,IDR,586390,0,2024-03-21,315482,IDR,Shopify ID - Kasir,2024-03-21,198000,VEGA TRAVEL POUCH - BLACK ,TUBPT303800BACCOSN,63579469c0
6314,MP-SINV-2024-46360-1,2,Cash - Shopify ID,Full Payment,586390,Cancelled,IDR,586390,0,2024-03-21,315482,IDR,Shopify ID - Kasir,2024-03-21,158000,NEO JOSAN WAIST BAG - BLACK,TMBWB102000BANXNG,8d8fc4d002
6315,MP-SINV-2024-46360-1,2,Cash - Shopify ID,Full Payment,586390,Cancelled,IDR,586390,0,2024-03-21,315482,IDR,Shopify ID - Kasir,2024-03-21,88000,NEO MINI CASE - BLACK,TUBPM100100BANXNG,a1199ebb74
6316,MP-SINV-2024-46360,2,Cash - Shopify ID,Full Payment,153450,Cancelled,IDR,153450,0,2024-03-21,315482,IDR,Shopify ID - Kasir,2024-03-21,165000,CHOHO Toiletries - Cactus Green,TUBOT100202HC,831de0280b
6317,MP-SINV-2024-50125,2,Cash - Shopify ID,Full Payment,312720,Cancelled,IDR,312720,0,2024-03-18,315182,IDR,Shopify ID - Kasir,2024-03-18,218000,KIPA TRAVEL POUCH GREY,TMBPT304002GSNYNG,3c52ef2b4e
6318,MP-SINV-2024-50125,2,Cash - Shopify ID,Full Payment,312720,Cancelled,IDR,312720,0,2024-03-18,315182,IDR,Shopify ID - Kasir,2024-03-18,58000,BALLENO STATIONERY POUCH - MEDIEVAL BLUE,TUBOS204100IMNG,9571d3ca57
6319,MP-SINV-2024-50125,2,Cash - Shopify ID,Full Payment,312720,Cancelled,IDR,312720,0,2024-03-18,315182,IDR,Shopify ID - Kasir,2024-03-18,148000,PARAGUAS FOLDABLE UMBRELLA - BLACK,TUCUM300800BADA,95f953c2cf
6320,MP-SINV-2024-50124,2,Cash - Shopify ID,Full Payment,435100,Cancelled,IDR,435100,0,2024-03-18,315005-1,IDR,Shopify ID - Kasir,2024-03-18,458000,Ishikari 20+2 L Nine Iron Grey,TPL4.MI.80030A,6ce1096797
6321,MP-SINV-2024-50123-1,2,Cash - Shopify ID,Full Payment,628246,Cancelled,IDR,628246,0,2024-03-20,315069-1,IDR,Shopify ID - Kasir,2024-03-20,178000,MIANGAS BASEBALL HAT - NAVY,TUHHB318200INPOLTR,979c74e894
6322,MP-SINV-2024-50123-1,2,Cash - Shopify ID,Full Payment,628246,Cancelled,IDR,628246,0,2024-03-20,315069-1,IDR,Shopify ID - Kasir,2024-03-20,398000,BANGKIT DAYPACK - GREY,TUBBD333615GCDLNG,cf20f65b6c
6323,MP-SINV-2024-50123-1,2,Cash - Shopify ID,Full Payment,628246,Cancelled,IDR,628246,0,2024-03-20,315069-1,IDR,Shopify ID - Kasir,2024-03-20,150000,ABDUL KAOS MASJID NUSANTARA (M) - TOSCA,TUATB312573EECOTMN,dcc5c44b1a
6324,MP-SINV-2024-50123,2,Cash - Shopify ID,Full Payment,303080,Cancelled,IDR,303080,0,2024-03-20,315069-1,IDR,Shopify ID - Kasir,2024-03-20,150000,ABDUL KAOS MASJID NUSANTARA (M) - TOSCA,TUATB312573EECOTMN,5d48243c53
6325,MP-SINV-2024-50123,2,Cash - Shopify ID,Full Payment,303080,Cancelled,IDR,303080,0,2024-03-20,315069-1,IDR,Shopify ID - Kasir,2024-03-20,178000,MIANGAS BASEBALL HAT - NAVY,TUHHB318200INPOLTR,a29991dc85
6326,MP-SINV-2024-49535-1,2,Cash - Shopify ID,Full Payment,284800,Cancelled,IDR,284800,0,2024-03-20,313671-1,IDR,Shopify ID - Kasir,2024-03-20,150000,KHALID TOTE BAG MASJID NUSANTARA - BLACK,TUBTE317214BAPOLMN,6a4e79b584
6327,MP-SINV-2024-49535-1,2,Cash - Shopify ID,Full Payment,284800,Cancelled,IDR,284800,0,2024-03-20,313671-1,IDR,Shopify ID - Kasir,2024-03-20,160000,KARIM SHOULDER BAG MASJID NUSANTARA - BLACK,TUBSM361800BAPOLMN,907e2cdf5d
6328,MP-SINV-2024-49535-1,2,Cash - Shopify ID,Full Payment,284800,Cancelled,IDR,284800,0,2024-03-20,313671-1,IDR,Shopify ID - Kasir,2024-03-20,58000,ARCOIR LUGAGE BELT LOCK - BLACK,TUCKB206900BANG,b5eac70c45
6329,MP-SINV-2024-49535,2,Cash - Shopify ID,Full Payment,238400,Cancelled,IDR,238400,0,2024-03-20,313671-1,IDR,Shopify ID - Kasir,2024-03-20,150000,KHALID TOTE BAG MASJID NUSANTARA - BLACK,TUBTE317214BAPOLMN,055e538693
6330,MP-SINV-2024-49535,2,Cash - Shopify ID,Full Payment,238400,Cancelled,IDR,238400,0,2024-03-20,313671-1,IDR,Shopify ID - Kasir,2024-03-20,160000,KARIM SHOULDER BAG MASJID NUSANTARA - BLACK,TUBSM361800BAPOLMN,a0f0433dc7
6331,MP-SINV-2024-45672,2,Cash - Shopify ID,Full Payment,155763.38,Cancelled,IDR,155763.38,0,2024-03-21,315425,IDR,Shopify ID - Kasir,2024-03-21,198000,NEO GAESA NECK WALLET - BLACK,TUBPP101100BJNXNG,facaea109a
6332,MP-SINV-2024-49371-1,2,Cash - Shopify ID,Full Payment,151040,Cancelled,IDR,151040,0,2024-03-27,316077-NONPCA,IDR,Shopify ID - Kasir,2024-03-27,148000,SANBUK A (pant outer pack) - patriot blue,TUBOC200203BP,194b9570b5
6333,MP-SINV-2024-49371-1,2,Cash - Shopify ID,Full Payment,151040,Cancelled,IDR,151040,0,2024-03-27,316077-NONPCA,IDR,Shopify ID - Kasir,2024-03-27,48000,ASEAR 2 IN 1 ELECTRONIC CLEANSER - PINK,TUCEE206900RBNG,c6349e38a6
6334,MP-SINV-2024-49371,2,Cash - Shopify ID,Full Payment,151040,Cancelled,IDR,151040,0,2024-03-27,316077-NONPCA,IDR,Shopify ID - Kasir,2024-03-27,148000,SANBUK A (pant outer pack) - patriot blue,TUBOC200203BP,3df9e9d001
6335,MP-SINV-2024-49371,2,Cash - Shopify ID,Full Payment,151040,Cancelled,IDR,151040,0,2024-03-27,316077-NONPCA,IDR,Shopify ID - Kasir,2024-03-27,48000,ASEAR 2 IN 1 ELECTRONIC CLEANSER - PINK,TUCEE206900RBNG,692018486d
6336,MP-SINV-2024-49352-1,2,Cash - Shopify ID,Full Payment,151200,Cancelled,IDR,151200,0,2024-03-27,315657,IDR,Shopify ID - Kasir,2024-03-27,168000,NEO JIXI TRAVEL POUCH - BLACK,TMBPT100802BJNXNG,0b6743ba1b
6337,MP-SINV-2024-49352,2,Cash - Shopify ID,Full Payment,134400,Cancelled,IDR,134400,0,2024-03-27,315657,IDR,Shopify ID - Kasir,2024-03-27,168000,NEO JIXI TRAVEL POUCH - BLACK,TMBPT100802BJNXNG,205364b50a
6338,MP-SINV-2024-49187-1,2,Cash - Shopify ID,Full Payment,160000,Cancelled,IDR,160000,0,2024-03-20,313749-1,IDR,Shopify ID - Kasir,2024-03-20,160000,KARIM SHOULDER BAG MASJID NUSANTARA - BLACK,TUBSM361800BAPOLMN,e48c37f5b6
6339,MP-SINV-2024-49187,2,Cash - Shopify ID,Full Payment,160000,Cancelled,IDR,160000,0,2024-03-20,313749-1,IDR,Shopify ID - Kasir,2024-03-20,160000,KARIM SHOULDER BAG MASJID NUSANTARA - BLACK,TUBSM361800BAPOLMN,1926ef3d20
6340,MP-SINV-2024-48896,1,Cash - Shopify ID,Full Payment,115000,Paid,IDR,115000,0,2024-03-27,316215,IDR,Shopify ID - Kasir,2024-03-27,0,WATERMELON FLAG TOTEBAG 2.0 - BLACK,TUBTE364800BAPOLWM,a36fa44b80
6341,MP-SINV-2024-48655,2,Cash - Shopify ID,Full Payment,319226,Cancelled,IDR,319226,0,2024-03-26,315841-2,IDR,Shopify ID - Kasir,2024-03-26,458000,RAFIQ BUTTON OVERSHIRT BLACK - M,TMAJO345273BACOTNG,c88885c7fe
6342,MP-SINV-2024-48677-1,2,Cash - Shopify ID,Full Payment,1556000,Cancelled,IDR,1556000,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,128000,Neo Sanbuk Expandable Pack - Underwear -  Beet Red,TUBOI200102RB,201622f952
6343,MP-SINV-2024-48677-1,2,Cash - Shopify ID,Full Payment,1556000,Cancelled,IDR,1556000,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,168000,NEO GANGWON NECK WALLET - BLACK ,TMBPT100600BJNXNG,6ef1615c9a
6344,MP-SINV-2024-48677-1,2,Cash - Shopify ID,Full Payment,1556000,Cancelled,IDR,1556000,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,0,Sanbuk Expandable Pack - Backpack - Small - Cactus Green,TUBOC200304HC,b764dac5a6
6345,MP-SINV-2024-48677-1,2,Cash - Shopify ID,Full Payment,1556000,Cancelled,IDR,1556000,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,1349000,NEO FUJISAWA - HITAM ,TUBBT341945BANDXNG,e6f3b3b4e7
6346,MP-SINV-2024-48677,2,Cash - Shopify ID,Full Payment,403746.46,Cancelled,IDR,403746.46,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,168000,NEO GANGWON NECK WALLET - BLACK ,TMBPT100600BJNXNG,7735cca97d
6347,MP-SINV-2024-48677,2,Cash - Shopify ID,Full Payment,403746.46,Cancelled,IDR,403746.46,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,0,Sanbuk Expandable Pack - Backpack - Small - Cactus Green,TUBOC200304HC,a2770bdf27
6348,MP-SINV-2024-48677,2,Cash - Shopify ID,Full Payment,403746.46,Cancelled,IDR,403746.46,0,2024-03-21,315382-3,IDR,Shopify ID - Kasir,2024-03-21,128000,Neo Sanbuk Expandable Pack - Underwear -  Beet Red,TUBOI200102RB,c62af09058
6349,MP-SINV-2024-45255,2,Cash - Shopify ID,Full Payment,1152253.54,Cancelled,IDR,1152253.54,0,2024-03-20,315382,IDR,Shopify ID - Kasir,2024-03-20,1349000,NEO FUJISAWA - NAVY,TUBBT341945INNDXNG,1c117e53ca
6350,MP-SINV-2024-48676-1,2,Cash - Shopify ID,Full Payment,4132480,Cancelled,IDR,4132480,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,158000,KORIYAMA WAIST BAG (HITAM),TPL4.MC.00120B,62d5f36c27
6351,MP-SINV-2024-48676-1,2,Cash - Shopify ID,Full Payment,4132480,Cancelled,IDR,4132480,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,6ef3d5a517
6352,MP-SINV-2024-48676-1,2,Cash - Shopify ID,Full Payment,4132480,Cancelled,IDR,4132480,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,198000,NEO GAESA NECK WALLET - BLACK,TUBPP101100BJNXNG,83281e4da6
6353,MP-SINV-2024-48676-1,2,Cash - Shopify ID,Full Payment,4132480,Cancelled,IDR,4132480,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,158000,KORIYAMA WAIST BAG (HITAM),TPL4.MC.00120B,eda6bfbc4d
6354,MP-SINV-2024-48676-1,2,Cash - Shopify ID,Full Payment,4132480,Cancelled,IDR,4132480,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,fe6f92e2eb
6355,MP-SINV-2024-48676,2,Cash - Shopify ID,Full Payment,994368.16,Cancelled,IDR,994368.16,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,158000,KORIYAMA WAIST BAG (HITAM),TPL4.MC.00120B,5a31a57624
6356,MP-SINV-2024-48676,2,Cash - Shopify ID,Full Payment,994368.16,Cancelled,IDR,994368.16,0,2024-03-21,315425-1,IDR,Shopify ID - Kasir,2024-03-21,158000,KORIYAMA WAIST BAG (HITAM),TPL4.MC.00120B,8d0229329b
6357,MP-SINV-2024-44718-1,2,Cash - Shopify ID,Full Payment,418000,Cancelled,IDR,418000,0,2024-03-19,314843,IDR,Shopify ID - Kasir,2024-03-19,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,4bf521b15d
6358,MP-SINV-2024-44718-1,2,Cash - Shopify ID,Full Payment,418000,Cancelled,IDR,418000,0,2024-03-19,314843,IDR,Shopify ID - Kasir,2024-03-19,118000,NISKALA WAISTBAG - BLACK - GREY,TUBWB318000BGDIANG,90b8e16500
6359,MP-SINV-2024-44718,2,Cash - Shopify ID,Full Payment,101523.13,Cancelled,IDR,101523.13,0,2024-03-19,314843,IDR,Shopify ID - Kasir,2024-03-19,118000,NISKALA WAISTBAG - BLACK - GREY,TUBWB318000BGDIANG,1f5d7eb19d
6360,MP-SINV-2024-48675,2,Cash - Shopify ID,Full Payment,316476.87,Cancelled,IDR,316476.87,0,2024-03-21,314843-1,IDR,Shopify ID - Kasir,2024-03-21,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,3ad6acaff8
6361,MP-SINV-2024-43465-1,2,Cash - Shopify ID,Full Payment,378000,Cancelled,IDR,378000,0,2024-03-17,315093,IDR,Shopify ID - Kasir,2024-03-17,378000,RINTIS TOTE BACKPACK  - BLACK,TUBBE319700BANYNG,0139159a0b
6362,MP-SINV-2024-43465-1,2,Cash - Shopify ID,Full Payment,378000,Cancelled,IDR,378000,0,2024-03-17,315093,IDR,Shopify ID - Kasir,2024-03-17,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,73b8482cf9
6363,MP-SINV-2024-43465-1,2,Cash - Shopify ID,Full Payment,378000,Cancelled,IDR,378000,0,2024-03-17,315093,IDR,Shopify ID - Kasir,2024-03-17,68000,GABARDINA RAINCOAT,TUAJI206975XXPOLNG,ebeacb5aba
6364,MP-SINV-2024-43465,2,Cash - Shopify ID,Full Payment,328946.56,Cancelled,IDR,328946.56,0,2024-03-17,315093,IDR,Shopify ID - Kasir,2024-03-17,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,2b1a501349
6365,MP-SINV-2024-43465,2,Cash - Shopify ID,Full Payment,328946.56,Cancelled,IDR,328946.56,0,2024-03-17,315093,IDR,Shopify ID - Kasir,2024-03-17,378000,RINTIS TOTE BACKPACK  - BLACK,TUBBE319700BANYNG,f9cc3cc1e6
6366,MP-SINV-2024-48674,2,Cash - Shopify ID,Full Payment,0,Cancelled,IDR,0,0,2024-03-18,315093-1,IDR,Shopify ID - Kasir,2024-03-18,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,5fd766027f
6367,MP-SINV-2024-48674,2,Cash - Shopify ID,Full Payment,0,Cancelled,IDR,0,0,2024-03-18,315093-1,IDR,Shopify ID - Kasir,2024-03-18,68000,GABARDINA RAINCOAT,TUAJI206975XXPOLNG,748b1d84c5
6368,MP-SINV-2024-38412,2,Cash - Shopify ID,Full Payment,122500,Cancelled,IDR,122500,0,2024-03-07,312876-NONPCA,IDR,Shopify ID - Kasir,2024-03-07,98000,NEO GALSAN KEYCHAIN - BLACK,TMCWK200100BANXNG,a6fe4a096d
6369,MP-SINV-2024-38412,2,Cash - Shopify ID,Full Payment,122500,Cancelled,IDR,122500,0,2024-03-07,312876-NONPCA,IDR,Shopify ID - Kasir,2024-03-07,98000,VARJA WAISTBAG - BLACK,TUBWB311300BAPOLNG,c41974678f
6370,MP-SINV-2024-38412,2,Cash - Shopify ID,Full Payment,122500,Cancelled,IDR,122500,0,2024-03-07,312876-NONPCA,IDR,Shopify ID - Kasir,2024-03-07,98000,EVO SEOHA TOILETRIS - BLACK,TUCOT200100BABIMNG,cb048efef2
6371,MP-SINV-2024-48661,2,Cash - Shopify ID,Full Payment,622500,Cancelled,IDR,622500,0,2024-03-20,313659-1,IDR,Shopify ID - Kasir,2024-03-20,150000,FAIZ TOTE BAG MASJID NUSANTARA - WHITE,TUBTE361714WHPOLMN,b278893684
6372,MP-SINV-2024-48661,2,Cash - Shopify ID,Full Payment,622500,Cancelled,IDR,622500,0,2024-03-20,313659-1,IDR,Shopify ID - Kasir,2024-03-20,150000,SYAM KAOS MASJID NUSANTARA (XL) - BLACK,TUATB312475BACOTMN,e87897f820
6373,MP-SINV-2024-48456-1,2,Cash - Shopify ID,Full Payment,495552,Cancelled,IDR,495552,0,2024-03-26,316054-NONPCA,IDR,Shopify ID - Kasir,2024-03-26,348000,ARRAFA SANDAL ACTISOFT  EMBOSS  BLACK 40,TPL4.RB.9003ZB,1515dffa5b
6374,MP-SINV-2024-48456-1,2,Cash - Shopify ID,Full Payment,495552,Cancelled,IDR,495552,0,2024-03-26,316054-NONPCA,IDR,Shopify ID - Kasir,2024-03-26,348000,ARRAFA SANDAL ACTISOFT EMBOSS  LEG.BLUE  41,TPL4RB90031IN,e15c66e958
6375,MP-SINV-2024-48456,2,Cash - Shopify ID,Full Payment,495552,Cancelled,IDR,495552,0,2024-03-26,316054-NONPCA,IDR,Shopify ID - Kasir,2024-03-26,348000,ARRAFA SANDAL ACTISOFT  EMBOSS  BLACK 40,TPL4.RB.9003ZB,39f48c761e
